#Wave,#Intensity
251.697266,12678.48047
249.791016,11411.35547
247.886719,11062.71484
245.980469,11040.19336
244.072266,11101.66211
242.166016,11406.21387
240.257812,11447.52539
238.349609,11552.70117
236.441406,11591.45606
234.533203,11411.08496
232.623047,11208.2627
230.712891,11389.73535
228.802734,11303.36816
226.892578,11333.37402
224.982422,11228.29688
223.070312,11244.55176
221.158203,11323.30176
219.246094,11357.02344
217.333984,11376.98438
215.419922,11204.55078
213.507812,11224.53516
211.59375,11510.48242
209.677734,11341.87695
207.763672,11427.9668
205.847656,11419.17969
203.933594,11436.59473
202.015625,11300.58301
200.099609,11582.38574
198.183594,11458.86719
196.265625,11654.5
194.347656,11646.91602
192.429688,11474.87305
190.511719,11519.64746
188.591797,11601.76172
186.671875,11696.28906
184.751953,11560.48438
182.832031,11581.54981
180.910156,11725.78613
178.990234,11697.04492
177.068359,12195.6416
175.146484,14503.18164
173.222656,19512.26953
171.300781,23927.51758
169.376953,21171.09961
167.453125,15576.00391
165.529297,14213.74805
163.603516,13476.69922
161.679688,12650.59277
159.753906,12574.53613
157.828125,12546.90723
155.900391,12366.69238
153.974609,12530.13672
152.046875,12611.66113
150.119141,12923.75391
148.191406,13182.40527
146.261719,13069.16406
144.333984,12891.5459
142.404297,12751.16797
140.474609,12763.17676
138.542969,12640.22266
136.613281,12753.75391
134.681641,12663.03223
132.75,12508.00977
130.818359,12435.93652
128.884766,12392.34082
126.953125,12024.80469
125.019531,11894.78418
123.085938,11476.84863
121.152344,11406.31934
119.216797,11007.20898
117.28125,10490.94336
115.345703,10019.36133
113.410156,9372.683594
111.474609,8711.483398
109.537109,7895.096191
107.599609,7266.599121
105.662109,6455.833496
103.724609,5673.793457
101.785156,4978.405762
99.845703,4131.717773
