Raman Shift (cm-1),Fitted Intensity,Residual
1172.759766,0.07553014949174316,-0.012435266705496398
1174.464844,0.07566563783867472,0.007784556326621603
1176.169922,0.07581354954257437,-0.0003298437969908724
1177.873047,0.07597376952279258,0.0005353321220906981
1179.576172,0.07614654201946197,-0.011000049109891816
1181.28125,0.07633217526628178,-0.0026910511208901172
1182.982422,0.07653010427185189,0.002895471652923337
1184.685547,0.07674108992831749,-0.011907485649027882
1186.388672,0.07696501996272406,-0.010081309012560644
1188.089844,0.07720172923054969,-0.002657847207033298
1189.791016,0.07745158734308044,-0.014615606655763974
1191.492188,0.07771472111644423,-0.007042864271644772
1193.193359,0.07799126380003149,0.0076620382223614725
1194.892578,0.07828101492389349,-0.010116064384714768
1196.59375,0.07858478699932533,-0.009375481898364332
1198.292969,0.07890203567053432,-0.0006495623360112668
1199.992188,0.07923326155289726,-0.004352998502882732
1201.691406,0.07957863102645953,0.000950327349383509
1203.390625,0.07993831797337288,0.007946220386495381
1205.087891,0.08031206415412541,-0.0054973152024369865
1206.785156,0.08070046126779051,0.010843734805716612
1208.482422,0.08110370358108983,-0.008761288087901664
1210.179688,0.08152199176809977,0.015228189611264306
1211.876953,0.0819555336140209,-0.012929430396227432
