//Exported ASCII-File
[Header]
FileName = D:\User\JN 25\JN25045\Alex Leide annealing\REFEL Ne 300 2,5dpa\REFEL Si 300 2,5dpa anneal.wip
GraphName = REFEL Si 300 2,5dpa 1000--Spectrum--053--Spec.Data 1
SizeX = 1
SizeY = 1
SizeGraph = 1600
PositionUnit = µm
PositionX = 5438.10000002328
PositionY = 9592.60000002328
PositionZ = 9.33
XAxisUnit = rel. 1/cm
DataUnit = CCD cts

[Data]
X-Axis	REFEL Si 300 2,5dpa 1000--Spectrum--053--Spec.Data 1
 9.91654E+02	 1.38052E+03
 9.94278E+02	 1.38142E+03
 9.96901E+02	 1.38146E+03
 9.99523E+02	 1.38012E+03
 1.00214E+03	 1.38180E+03
 1.00477E+03	 1.38062E+03
 1.00738E+03	 1.38238E+03
 1.01000E+03	 1.38116E+03
 1.01262E+03	 1.38172E+03
 1.01524E+03	 1.37976E+03
 1.01785E+03	 1.38060E+03
 1.02047E+03	 1.38174E+03
 1.02308E+03	 1.37940E+03
 1.02570E+03	 1.37908E+03
 1.02831E+03	 1.38216E+03
 1.03092E+03	 1.38056E+03
 1.03353E+03	 1.38030E+03
 1.03614E+03	 1.38226E+03
 1.03875E+03	 1.37988E+03
 1.04136E+03	 1.38056E+03
 1.04397E+03	 1.38096E+03
 1.04658E+03	 1.38070E+03
 1.04918E+03	 1.38148E+03
 1.05179E+03	 1.38004E+03
 1.05439E+03	 1.38232E+03
 1.05700E+03	 1.38176E+03
 1.05960E+03	 1.38040E+03
 1.06220E+03	 1.38254E+03
 1.06480E+03	 1.37994E+03
 1.06740E+03	 1.37968E+03
 1.07000E+03	 1.38092E+03
 1.07260E+03	 1.37916E+03
 1.07520E+03	 1.38090E+03
 1.07780E+03	 1.38136E+03
 1.08039E+03	 1.38192E+03
 1.08299E+03	 1.38024E+03
 1.08558E+03	 1.37928E+03
 1.08818E+03	 1.38132E+03
 1.09077E+03	 1.38064E+03
 1.09336E+03	 1.38098E+03
 1.09595E+03	 1.37988E+03
 1.09854E+03	 1.38162E+03
 1.10113E+03	 1.38026E+03
 1.10372E+03	 1.38008E+03
 1.10631E+03	 1.38068E+03
 1.10890E+03	 1.38008E+03
 1.11148E+03	 1.37988E+03
 1.11407E+03	 1.37948E+03
 1.11665E+03	 1.37990E+03
 1.11924E+03	 1.37868E+03
 1.12182E+03	 1.37962E+03
 1.12440E+03	 1.38070E+03
 1.12698E+03	 1.37914E+03
 1.12956E+03	 1.38146E+03
 1.13214E+03	 1.38032E+03
 1.13472E+03	 1.37896E+03
 1.13730E+03	 1.37930E+03
 1.13987E+03	 1.37926E+03
 1.14245E+03	 1.38154E+03
 1.14503E+03	 1.37930E+03
 1.14760E+03	 1.38004E+03
 1.15017E+03	 1.37998E+03
 1.15275E+03	 1.37992E+03
 1.15532E+03	 1.38074E+03
 1.15789E+03	 1.37920E+03
 1.16046E+03	 1.37952E+03
 1.16303E+03	 1.38042E+03
 1.16560E+03	 1.38024E+03
 1.16817E+03	 1.38146E+03
 1.17074E+03	 1.37824E+03
 1.17330E+03	 1.38042E+03
 1.17587E+03	 1.38008E+03
 1.17843E+03	 1.38098E+03
 1.18100E+03	 1.37884E+03
 1.18356E+03	 1.38008E+03
 1.18612E+03	 1.38186E+03
 1.18868E+03	 1.37926E+03
 1.19124E+03	 1.37914E+03
 1.19380E+03	 1.37844E+03
 1.19636E+03	 1.37982E+03
 1.19892E+03	 1.38090E+03
 1.20148E+03	 1.37978E+03
 1.20404E+03	 1.38042E+03
 1.20659E+03	 1.37988E+03
 1.20915E+03	 1.37988E+03
 1.21170E+03	 1.37924E+03
 1.21425E+03	 1.37910E+03
 1.21681E+03	 1.37890E+03
 1.21936E+03	 1.38068E+03
 1.22191E+03	 1.37962E+03
 1.22446E+03	 1.38070E+03
 1.22701E+03	 1.38058E+03
 1.22956E+03	 1.38082E+03
 1.23210E+03	 1.38146E+03
 1.23465E+03	 1.37986E+03
 1.23720E+03	 1.38002E+03
 1.23974E+03	 1.38092E+03
 1.24229E+03	 1.37980E+03
 1.24483E+03	 1.37948E+03
 1.24737E+03	 1.38016E+03
 1.24992E+03	 1.37882E+03
 1.25246E+03	 1.37942E+03
 1.25500E+03	 1.37998E+03
 1.25754E+03	 1.38148E+03
 1.26008E+03	 1.38048E+03
 1.26261E+03	 1.37834E+03
 1.26515E+03	 1.38160E+03
 1.26769E+03	 1.38058E+03
 1.27022E+03	 1.37896E+03
 1.27276E+03	 1.38028E+03
 1.27529E+03	 1.37930E+03
 1.27783E+03	 1.38040E+03
 1.28036E+03	 1.38070E+03
 1.28289E+03	 1.38016E+03
 1.28542E+03	 1.38070E+03
 1.28795E+03	 1.37902E+03
 1.29048E+03	 1.38056E+03
 1.29301E+03	 1.38040E+03
 1.29554E+03	 1.37948E+03
 1.29806E+03	 1.38026E+03
 1.30059E+03	 1.37976E+03
 1.30311E+03	 1.38014E+03
 1.30564E+03	 1.37900E+03
 1.30816E+03	 1.37938E+03
 1.31069E+03	 1.37980E+03
 1.31321E+03	 1.37984E+03
 1.31573E+03	 1.38030E+03
 1.31825E+03	 1.38024E+03
 1.32077E+03	 1.38114E+03
 1.32329E+03	 1.38124E+03
 1.32581E+03	 1.37940E+03
 1.32832E+03	 1.37896E+03
 1.33084E+03	 1.37954E+03
 1.33336E+03	 1.37926E+03
 1.33587E+03	 1.37960E+03
 1.33838E+03	 1.38024E+03
 1.34090E+03	 1.38102E+03
 1.34341E+03	 1.38064E+03
 1.34592E+03	 1.38000E+03
 1.34843E+03	 1.38034E+03
 1.35094E+03	 1.37822E+03
 1.35345E+03	 1.38048E+03
 1.35596E+03	 1.38006E+03
 1.35847E+03	 1.38046E+03
 1.36098E+03	 1.37866E+03
 1.36348E+03	 1.38082E+03
 1.36599E+03	 1.38036E+03
 1.36849E+03	 1.37952E+03
 1.37100E+03	 1.38206E+03
 1.37350E+03	 1.38138E+03
 1.37600E+03	 1.37946E+03
 1.37850E+03	 1.38050E+03
 1.38100E+03	 1.37884E+03
 1.38350E+03	 1.38032E+03
 1.38600E+03	 1.38000E+03
 1.38850E+03	 1.38114E+03
 1.39100E+03	 1.38052E+03
 1.39350E+03	 1.38242E+03
 1.39599E+03	 1.37888E+03
 1.39849E+03	 1.38074E+03
 1.40098E+03	 1.37852E+03
 1.40348E+03	 1.38046E+03
 1.40597E+03	 1.37872E+03
 1.40846E+03	 1.38046E+03
 1.41095E+03	 1.38000E+03
 1.41344E+03	 1.37950E+03
 1.41593E+03	 1.37854E+03
 1.41842E+03	 1.38108E+03
 1.42091E+03	 1.37846E+03
 1.42340E+03	 1.38086E+03
 1.42588E+03	 1.38206E+03
 1.42837E+03	 1.38096E+03
 1.43086E+03	 1.38184E+03
 1.43334E+03	 1.38016E+03
 1.43582E+03	 1.37988E+03
 1.43831E+03	 1.38052E+03
 1.44079E+03	 1.38150E+03
 1.44327E+03	 1.38030E+03
 1.44575E+03	 1.38012E+03
 1.44823E+03	 1.38102E+03
 1.45071E+03	 1.38216E+03
 1.45319E+03	 1.37972E+03
 1.45566E+03	 1.38008E+03
 1.45814E+03	 1.38128E+03
 1.46062E+03	 1.38068E+03
 1.46309E+03	 1.38110E+03
 1.46557E+03	 1.38028E+03
 1.46804E+03	 1.38014E+03
 1.47051E+03	 1.38048E+03
 1.47298E+03	 1.37952E+03
 1.47546E+03	 1.37918E+03
 1.47793E+03	 1.37934E+03
 1.48040E+03	 1.38036E+03
 1.48286E+03	 1.38082E+03
 1.48533E+03	 1.37946E+03
 1.48780E+03	 1.37990E+03
 1.49027E+03	 1.38020E+03
 1.49273E+03	 1.38046E+03
 1.49520E+03	 1.37930E+03
 1.49766E+03	 1.37776E+03
 1.50013E+03	 1.38146E+03
 1.50259E+03	 1.38176E+03
 1.50505E+03	 1.38014E+03
 1.50751E+03	 1.38010E+03
 1.50997E+03	 1.37974E+03
 1.51243E+03	 1.38318E+03
 1.51489E+03	 1.38150E+03
 1.51735E+03	 1.37986E+03
 1.51981E+03	 1.37964E+03
 1.52226E+03	 1.38020E+03
 1.52472E+03	 1.37872E+03
 1.52718E+03	 1.37980E+03
 1.52963E+03	 1.37786E+03
 1.53208E+03	 1.38038E+03
 1.53454E+03	 1.38058E+03
 1.53699E+03	 1.38078E+03
 1.53944E+03	 1.37930E+03
 1.54189E+03	 1.38052E+03
 1.54434E+03	 1.37914E+03
 1.54679E+03	 1.37826E+03
 1.54924E+03	 1.37986E+03
 1.55169E+03	 1.38182E+03
 1.55413E+03	 1.37934E+03
 1.55658E+03	 1.38230E+03
 1.55902E+03	 1.38198E+03
 1.56147E+03	 1.38082E+03
 1.56391E+03	 1.37958E+03
 1.56636E+03	 1.37916E+03
 1.56880E+03	 1.38054E+03
 1.57124E+03	 1.38088E+03
 1.57368E+03	 1.38186E+03
 1.57612E+03	 1.38158E+03
 1.57856E+03	 1.38186E+03
 1.58100E+03	 1.38028E+03
 1.58344E+03	 1.37926E+03
 1.58587E+03	 1.37996E+03
 1.58831E+03	 1.38090E+03
 1.59074E+03	 1.38238E+03
 1.59318E+03	 1.38036E+03
 1.59561E+03	 1.38042E+03
 1.59805E+03	 1.37956E+03
 1.60048E+03	 1.38000E+03
 1.60291E+03	 1.37962E+03
 1.60534E+03	 1.38154E+03
 1.60777E+03	 1.38110E+03
 1.61020E+03	 1.38206E+03
 1.61263E+03	 1.38064E+03
 1.61506E+03	 1.37958E+03
 1.61749E+03	 1.38002E+03
 1.61991E+03	 1.38132E+03
 1.62234E+03	 1.38066E+03
 1.62476E+03	 1.37960E+03
 1.62719E+03	 1.38058E+03
 1.62961E+03	 1.37978E+03
 1.63203E+03	 1.37904E+03
 1.63446E+03	 1.38168E+03
 1.63688E+03	 1.38224E+03
 1.63930E+03	 1.37924E+03
 1.64172E+03	 1.38180E+03
 1.64414E+03	 1.38090E+03
 1.64656E+03	 1.37966E+03
 1.64897E+03	 1.38000E+03
 1.65139E+03	 1.38022E+03
 1.65381E+03	 1.38122E+03
 1.65622E+03	 1.38146E+03
 1.65864E+03	 1.38144E+03
 1.66105E+03	 1.38056E+03
 1.66346E+03	 1.38078E+03
 1.66588E+03	 1.38126E+03
 1.66829E+03	 1.38100E+03
 1.67070E+03	 1.38036E+03
 1.67311E+03	 1.37990E+03
 1.67552E+03	 1.37970E+03
 1.67793E+03	 1.38068E+03
 1.68034E+03	 1.38074E+03
 1.68274E+03	 1.38250E+03
 1.68515E+03	 1.37918E+03
 1.68756E+03	 1.38490E+03
 1.68996E+03	 1.37980E+03
 1.69236E+03	 1.38208E+03
 1.69477E+03	 1.38220E+03
 1.69717E+03	 1.38072E+03
 1.69957E+03	 1.38222E+03
 1.70197E+03	 1.38046E+03
 1.70438E+03	 1.38178E+03
 1.70678E+03	 1.38220E+03
 1.70917E+03	 1.38042E+03
 1.71157E+03	 1.38206E+03
 1.71397E+03	 1.38062E+03
 1.71637E+03	 1.38102E+03
 1.71876E+03	 1.38134E+03
 1.72116E+03	 1.38036E+03
 1.72355E+03	 1.38148E+03
 1.72595E+03	 1.38058E+03
 1.72834E+03	 1.38254E+03
 1.73073E+03	 1.37896E+03
 1.73313E+03	 1.38052E+03
 1.73552E+03	 1.37936E+03
 1.73791E+03	 1.37930E+03
 1.74030E+03	 1.37868E+03
 1.74269E+03	 1.37956E+03
 1.74507E+03	 1.38040E+03
 1.74746E+03	 1.38140E+03
 1.74985E+03	 1.38156E+03
 1.75224E+03	 1.38106E+03
 1.75462E+03	 1.38028E+03
 1.75701E+03	 1.37940E+03
 1.75939E+03	 1.38222E+03
 1.76177E+03	 1.38244E+03
 1.76415E+03	 1.38158E+03
 1.76654E+03	 1.38124E+03
 1.76892E+03	 1.38064E+03
 1.77130E+03	 1.37990E+03
 1.77368E+03	 1.38172E+03
 1.77606E+03	 1.38192E+03
 1.77843E+03	 1.38286E+03
 1.78081E+03	 1.38338E+03
 1.78319E+03	 1.38008E+03
 1.78556E+03	 1.37964E+03
 1.78794E+03	 1.38186E+03
 1.79031E+03	 1.38184E+03
 1.79269E+03	 1.38164E+03
 1.79506E+03	 1.38198E+03
 1.79743E+03	 1.38026E+03
 1.79981E+03	 1.38118E+03
 1.80218E+03	 1.37998E+03
 1.80455E+03	 1.38276E+03
 1.80692E+03	 1.38186E+03
 1.80928E+03	 1.38002E+03
 1.81165E+03	 1.38140E+03
 1.81402E+03	 1.38420E+03
 1.81639E+03	 1.38146E+03
 1.81875E+03	 1.38122E+03
 1.82112E+03	 1.38140E+03
 1.82348E+03	 1.38238E+03
 1.82585E+03	 1.38156E+03
 1.82821E+03	 1.38226E+03
 1.83057E+03	 1.38140E+03
 1.83293E+03	 1.38162E+03
 1.83529E+03	 1.38190E+03
 1.83765E+03	 1.38122E+03
 1.84001E+03	 1.38110E+03
 1.84237E+03	 1.38142E+03
 1.84473E+03	 1.37868E+03
 1.84709E+03	 1.38258E+03
 1.84944E+03	 1.38036E+03
 1.85180E+03	 1.38428E+03
 1.85416E+03	 1.38200E+03
 1.85651E+03	 1.38142E+03
 1.85886E+03	 1.38200E+03
 1.86122E+03	 1.38164E+03
 1.86357E+03	 1.38026E+03
 1.86592E+03	 1.38148E+03
